instante,fecha,temporada,a–o,mes,hora,dia_festivo,dia_semana,dia_laboral,categoria_clima,temperatura,humedad,velocidad,casual,registrado,conteo,mala_entrega
5837,5/9/11,3,0,9,15,1,1,0,2,0.68,0.79,0.2836,111,142,253,3
5838,5/9/11,3,0,9,16,1,1,0,2,0.68,0.79,0.2836,92,192,284,2
5839,5/9/11,3,0,9,17,1,1,0,2,0.66,0.89,0.1045,37,77,114,6
5840,5/9/11,3,0,9,18,1,1,0,1,0.66,0.89,0.0896,31,92,123,4
5841,5/9/11,3,0,9,19,1,1,0,3,0.66,0.94,0.1045,52,123,175,6
5842,5/9/11,3,0,9,20,1,1,0,3,0.66,0.94,0.2537,26,56,82,6
5843,5/9/11,3,0,9,21,1,1,0,2,0.66,0.94,0.2985,20,40,60,6
5844,5/9/11,3,0,9,22,1,1,0,2,0.6,0.88,0.5821,15,49,64,0
5845,5/9/11,3,0,9,23,1,1,0,3,0.56,0.88,0.3881,3,17,20,7
5846,6/9/11,3,0,9,0,0,2,1,3,0.54,0.94,0.3582,1,7,8,2
5847,6/9/11,3,0,9,2,0,2,1,3,0.54,0.94,0.2537,0,2,2,0
5848,6/9/11,3,0,9,3,0,2,1,3,0.54,0.94,0.2985,1,0,1,0
5849,6/9/11,3,0,9,4,0,2,1,2,0.54,0.94,0.2985,1,3,4,0
5850,6/9/11,3,0,9,5,0,2,1,3,0.54,0.88,0.3582,1,20,21,4
5851,6/9/11,3,0,9,6,0,2,1,2,0.54,0.88,0.3284,0,72,72,0
5852,6/9/11,3,0,9,7,0,2,1,2,0.54,0.83,0.3582,6,166,172,7
5853,6/9/11,3,0,9,8,0,2,1,3,0.54,0.83,0.3881,15,349,364,2
5854,6/9/11,3,0,9,9,0,2,1,2,0.54,0.81,0.4179,18,167,185,1
5855,6/9/11,3,0,9,10,0,2,1,3,0.54,0.83,0.3582,16,90,106,5
5856,6/9/11,3,0,9,11,0,2,1,3,0.54,0.83,0.3881,11,78,89,2
5857,6/9/11,3,0,9,12,0,2,1,3,0.54,0.83,0.3881,16,51,67,5
5858,6/9/11,3,0,9,13,0,2,1,3,0.54,0.88,0.2985,5,24,29,0
5859,6/9/11,3,0,9,14,0,2,1,3,0.54,0.88,0.2836,3,21,24,6
5860,6/9/11,3,0,9,15,0,2,1,3,0.54,0.94,0.3881,18,71,89,0
5861,6/9/11,3,0,9,16,0,2,1,3,0.54,0.94,0.3881,11,95,106,5
5862,6/9/11,3,0,9,17,0,2,1,2,0.54,0.88,0.3881,15,276,291,7
5863,6/9/11,3,0,9,18,0,2,1,2,0.54,0.88,0.3881,22,351,373,0
5864,6/9/11,3,0,9,19,0,2,1,2,0.54,0.88,0.4179,12,269,281,7
5865,6/9/11,3,0,9,20,0,2,1,3,0.54,0.88,0.2985,13,150,163,2
5866,6/9/11,3,0,9,21,0,2,1,3,0.54,0.88,0.2836,12,109,121,6
5867,6/9/11,3,0,9,22,0,2,1,2,0.54,0.94,0.3284,5,79,84,5
5868,6/9/11,3,0,9,23,0,2,1,3,0.54,0.94,0.2537,2,56,58,0
5869,7/9/11,3,0,9,0,0,3,1,2,0.54,0.94,0.2239,1,12,13,3
5870,7/9/11,3,0,9,1,0,3,1,3,0.54,0.94,0.2537,2,3,5,0
5871,7/9/11,3,0,9,2,0,3,1,2,0.54,0.94,0.2239,2,4,6,1
5872,7/9/11,3,0,9,3,0,3,1,3,0.56,0.94,0.1343,1,1,2,0
5873,7/9/11,3,0,9,4,0,3,1,3,0.56,0.94,0.1642,0,4,4,1
5874,7/9/11,3,0,9,5,0,3,1,2,0.56,1,0.1343,1,15,16,2
5875,7/9/11,3,0,9,6,0,3,1,3,0.6,0.88,0.1045,1,74,75,1
5876,7/9/11,3,0,9,7,0,3,1,3,0.6,0.88,0.0896,3,83,86,0
5877,7/9/11,3,0,9,8,0,3,1,3,0.62,0.94,0.0896,9,319,328,7
5878,7/9/11,3,0,9,9,0,3,1,3,0.6,0.88,0.1343,14,176,190,4
5879,7/9/11,3,0,9,10,0,3,1,3,0.6,0.88,0.1343,3,63,66,5
5880,7/9/11,3,0,9,11,0,3,1,3,0.6,0.94,0,1,9,10,4
5881,7/9/11,3,0,9,12,0,3,1,3,0.56,0.94,0,1,21,22,0
5882,7/9/11,3,0,9,13,0,3,1,3,0.6,0.88,0,2,9,11,0
5883,7/9/11,3,0,9,14,0,3,1,3,0.6,0.93,0,1,24,25,2
5884,7/9/11,3,0,9,15,0,3,1,3,0.62,0.94,0.1045,3,55,58,2
5885,7/9/11,3,0,9,16,0,3,1,1,0.64,0.89,0,7,137,144,0
5886,7/9/11,3,0,9,17,0,3,1,3,0.64,0.89,0,21,264,285,3
5887,7/9/11,3,0,9,18,0,3,1,3,0.64,0.89,0,18,219,237,0
5888,7/9/11,3,0,9,19,0,3,1,2,0.64,0.89,0,14,212,226,0
5889,7/9/11,3,0,9,20,0,3,1,3,0.64,0.89,0.0896,3,93,96,2
5890,7/9/11,3,0,9,21,0,3,1,3,0.64,0.89,0.0896,4,34,38,1
5891,7/9/11,3,0,9,22,0,3,1,3,0.62,0.94,0.1642,3,26,29,7
5892,7/9/11,3,0,9,23,0,3,1,3,0.62,0.94,0.194,3,21,24,0
5893,8/9/11,3,0,9,0,0,4,1,3,0.6,1,0.194,3,11,14,7
5894,8/9/11,3,0,9,1,0,4,1,3,0.62,0.94,0.1045,0,4,4,0
5895,8/9/11,3,0,9,3,0,4,1,3,0.62,0.94,0,0,2,2,0
5896,8/9/11,3,0,9,4,0,4,1,2,0.62,0.94,0.0896,0,3,3,0
5897,8/9/11,3,0,9,5,0,4,1,3,0.62,0.94,0.0896,1,13,14,4
5898,8/9/11,3,0,9,6,0,4,1,3,0.62,0.94,0.1642,1,55,56,0
5899,8/9/11,3,0,9,7,0,4,1,3,0.62,0.94,0.1045,7,172,179,7
5900,8/9/11,3,0,9,8,0,4,1,3,0.62,0.94,0.1343,7,188,195,2
5901,8/9/11,3,0,9,9,0,4,1,2,0.62,1,0.2537,4,65,69,2
5902,8/9/11,3,0,9,10,0,4,1,2,0.64,0.94,0.1045,8,57,65,1
5903,8/9/11,3,0,9,11,0,4,1,2,0.64,0.94,0.2239,16,82,98,0
5904,8/9/11,3,0,9,12,0,4,1,2,0.66,0.94,0.2239,17,85,102,0
5905,8/9/11,3,0,9,13,0,4,1,2,0.68,0.83,0.3881,14,112,126,0
5906,8/9/11,3,0,9,14,0,4,1,2,0.7,0.79,0.3582,15,105,120,3
5907,8/9/11,3,0,9,15,0,4,1,3,0.66,0.89,0.2985,24,115,139,0
5908,8/9/11,3,0,9,16,0,4,1,3,0.64,0.94,0.2836,5,151,156,0
5909,8/9/11,3,0,9,17,0,4,1,3,0.64,0.94,0.2836,11,102,113,0
5910,8/9/11,3,0,9,18,0,4,1,3,0.64,0.94,0.3582,2,66,68,0
5911,8/9/11,3,0,9,19,0,4,1,3,0.62,1,0.3284,1,51,52,0
5912,8/9/11,3,0,9,20,0,4,1,2,0.62,0.94,0.1642,6,83,89,5
5913,8/9/11,3,0,9,21,0,4,1,3,0.64,0.94,0.1045,6,76,82,0
5914,8/9/11,3,0,9,22,0,4,1,3,0.62,1,0.0896,5,65,70,4
5915,8/9/11,3,0,9,23,0,4,1,3,0.62,1,0.0896,0,26,26,0
5916,9/9/11,3,0,9,0,0,5,1,3,0.64,0.94,0.194,1,15,16,7
5917,9/9/11,3,0,9,1,0,5,1,2,0.62,1,0.1642,0,8,8,4
5918,9/9/11,3,0,9,2,0,5,1,2,0.62,1,0.2537,1,7,8,1
5919,9/9/11,3,0,9,3,0,5,1,2,0.62,0.94,0.2537,1,1,2,0
5920,9/9/11,3,0,9,4,0,5,1,3,0.62,0.94,0.1642,0,3,3,0
5921,9/9/11,3,0,9,5,0,5,1,2,0.62,0.94,0.1343,0,14,14,3
5922,9/9/11,3,0,9,6,0,5,1,2,0.62,1,0.1343,3,54,57,5
5923,9/9/11,3,0,9,7,0,5,1,3,0.62,1,0.2537,4,104,108,3
5924,9/9/11,3,0,9,8,0,5,1,3,0.62,0.94,0.1642,12,276,288,0
5925,9/9/11,3,0,9,9,0,5,1,3,0.62,0.94,0.1642,5,131,136,7
5926,9/9/11,3,0,9,10,0,5,1,2,0.62,1,0,2,27,29,1
5927,9/9/11,3,0,9,11,0,5,1,2,0.62,0.94,0,6,66,72,5
5928,9/9/11,3,0,9,12,0,5,1,1,0.64,0.94,0,4,71,75,6
5929,9/9/11,3,0,9,13,0,5,1,1,0.7,0.79,0.0896,14,108,122,0
5930,9/9/11,3,0,9,14,0,5,1,1,0.72,0.74,0.0896,29,119,148,4
5931,9/9/11,3,0,9,15,0,5,1,1,0.74,0.66,0,27,161,188,4
5932,9/9/11,3,0,9,16,0,5,1,1,0.74,0.66,0.1343,41,244,285,4
5933,9/9/11,3,0,9,17,0,5,1,1,0.7,0.79,0.2537,54,451,505,2
5934,9/9/11,3,0,9,18,0,5,1,1,0.7,0.79,0.194,33,377,410,7
5935,9/9/11,3,0,9,19,0,5,1,1,0.66,0.89,0.1642,33,316,349,0
5936,9/9/11,3,0,9,20,0,5,1,1,0.64,0.94,0.0896,30,180,210,1
5937,9/9/11,3,0,9,21,0,5,1,1,0.66,0.89,0,49,154,203,0
5938,9/9/11,3,0,9,22,0,5,1,1,0.62,0.94,0,33,127,160,1
5939,9/9/11,3,0,9,23,0,5,1,1,0.62,0.94,0.0896,35,113,148,7
5940,10/9/11,3,0,9,0,0,6,0,1,0.62,0.94,0,32,84,116,5
5941,10/9/11,3,0,9,1,0,6,0,2,0.62,0.94,0,16,67,83,0
5942,10/9/11,3,0,9,2,0,6,0,2,0.6,0.97,0.1045,18,46,64,2
5943,10/9/11,3,0,9,3,0,6,0,1,0.58,1,0.1343,8,29,37,1
5944,10/9/11,3,0,9,4,0,6,0,1,0.58,0.94,0.0896,3,4,7,4
5945,10/9/11,3,0,9,5,0,6,0,1,0.58,0.94,0.1343,2,6,8,7
5946,10/9/11,3,0,9,6,0,6,0,1,0.58,0.94,0.1642,0,6,6,3
5947,10/9/11,3,0,9,7,0,6,0,1,0.6,0.88,0.1343,9,43,52,0
5948,10/9/11,3,0,9,8,0,6,0,1,0.62,0.83,0.1642,16,103,119,3
5949,10/9/11,3,0,9,9,0,6,0,1,0.64,0.78,0.2985,39,168,207,6
5950,10/9/11,3,0,9,10,0,6,0,1,0.7,0.65,0.2537,85,233,318,1
5951,10/9/11,3,0,9,11,0,6,0,1,0.72,0.62,0.2537,108,252,360,2
5952,10/9/11,3,0,9,12,0,6,0,1,0.72,0.62,0.2239,144,260,404,0
5953,10/9/11,3,0,9,13,0,6,0,1,0.74,0.55,0.2836,131,239,370,3
5954,10/9/11,3,0,9,14,0,6,0,1,0.74,0.55,0.2836,129,230,359,7
5955,10/9/11,3,0,9,15,0,6,0,1,0.74,0.55,0.2239,217,263,480,1
5956,10/9/11,3,0,9,16,0,6,0,1,0.74,0.55,0.194,170,261,431,0
5957,10/9/11,3,0,9,17,0,6,0,1,0.74,0.55,0.2239,185,275,460,4
5958,10/9/11,3,0,9,18,0,6,0,1,0.72,0.58,0.194,119,241,360,0
5959,10/9/11,3,0,9,19,0,6,0,1,0.7,0.58,0.1343,101,214,315,2
5960,10/9/11,3,0,9,20,0,6,0,1,0.66,0.69,0.1045,78,167,245,1
5961,10/9/11,3,0,9,21,0,6,0,1,0.64,0.78,0.0896,59,171,230,3
5962,10/9/11,3,0,9,22,0,6,0,1,0.64,0.78,0,49,126,175,0
5963,10/9/11,3,0,9,23,0,6,0,2,0.62,0.88,0,32,107,139,5
5964,11/9/11,3,0,9,0,0,0,0,1,0.62,0.88,0,29,79,108,7
5965,11/9/11,3,0,9,1,0,0,0,2,0.62,0.88,0,22,66,88,5
5966,11/9/11,3,0,9,2,0,0,0,2,0.62,0.78,0.194,16,60,76,0
5967,11/9/11,3,0,9,3,0,0,0,2,0.62,0.78,0.0896,15,30,45,3
5968,11/9/11,3,0,9,4,0,0,0,1,0.6,0.83,0.1343,3,6,9,0
5969,11/9/11,3,0,9,5,0,0,0,1,0.6,0.83,0.1343,15,24,39,3
5970,11/9/11,3,0,9,6,0,0,0,1,0.58,0.88,0.1045,4,16,20,6
5971,11/9/11,3,0,9,7,0,0,0,1,0.6,0.88,0,9,28,37,0
5972,11/9/11,3,0,9,8,0,0,0,1,0.64,0.78,0,25,69,94,1
5973,11/9/11,3,0,9,9,0,0,0,1,0.66,0.74,0,59,168,227,7
5974,11/9/11,3,0,9,10,0,0,0,1,0.7,0.65,0,120,214,334,2
5975,11/9/11,3,0,9,11,0,0,0,1,0.7,0.65,0,144,258,402,5
5976,11/9/11,3,0,9,12,0,0,0,1,0.7,0.65,0,113,298,411,0
5977,11/9/11,3,0,9,13,0,0,0,1,0.74,0.58,0.1045,119,231,350,2
5978,11/9/11,3,0,9,14,0,0,0,1,0.72,0.58,0.2836,120,222,342,3
5979,11/9/11,3,0,9,15,0,0,0,1,0.74,0.51,0.2985,134,270,404,0
5980,11/9/11,3,0,9,16,0,0,0,1,0.72,0.51,0.2985,180,303,483,7
5981,11/9/11,3,0,9,17,0,0,0,1,0.72,0.51,0.1343,152,228,380,3
5982,11/9/11,3,0,9,18,0,0,0,1,0.68,0.65,0.2985,110,229,339,6
5983,11/9/11,3,0,9,19,0,0,0,1,0.64,0.69,0.1045,101,232,333,5
5984,11/9/11,3,0,9,20,0,0,0,1,0.62,0.73,0.1045,65,161,226,6
5985,11/9/11,3,0,9,21,0,0,0,1,0.64,0.69,0,45,114,159,7
5986,11/9/11,3,0,9,22,0,0,0,1,0.62,0.69,0.3881,21,74,95,0
5987,11/9/11,3,0,9,23,0,0,0,3,0.58,0.78,0.0896,12,33,45,6
5988,12/9/11,3,0,9,0,0,1,1,1,0.56,0.88,0.0896,5,11,16,0
5989,12/9/11,3,0,9,1,0,1,1,1,0.56,0.88,0,1,11,12,0
5990,12/9/11,3,0,9,2,0,1,1,1,0.56,0.88,0,2,0,2,0
5991,12/9/11,3,0,9,4,0,1,1,1,0.54,0.94,0.1045,0,4,4,0
5992,12/9/11,3,0,9,5,0,1,1,1,0.56,0.83,0,1,23,24,2
5993,12/9/11,3,0,9,6,0,1,1,1,0.56,0.83,0,1,108,109,6
5994,12/9/11,3,0,9,7,0,1,1,1,0.58,0.83,0,12,300,312,5
5995,12/9/11,3,0,9,8,0,1,1,1,0.6,0.78,0.0896,26,382,408,0
5996,12/9/11,3,0,9,9,0,1,1,1,0.64,0.69,0,21,155,176,5
5997,12/9/11,3,0,9,10,0,1,1,1,0.68,0.62,0.1642,40,89,129,6
5998,12/9/11,3,0,9,11,0,1,1,1,0.7,0.58,0.194,34,131,165,6
5999,12/9/11,3,0,9,12,0,1,1,1,0.72,0.51,0.194,37,147,184,6
6000,12/9/11,3,0,9,13,0,1,1,1,0.72,0.54,0.1045,43,120,163,7
6001,12/9/11,3,0,9,14,0,1,1,1,0.74,0.51,0.1642,60,129,189,5
6002,12/9/11,3,0,9,15,0,1,1,1,0.74,0.48,0.0896,60,152,212,2
6003,12/9/11,3,0,9,16,0,1,1,1,0.72,0.48,0,60,238,298,5
6004,12/9/11,3,0,9,17,0,1,1,1,0.72,0.51,0.1642,75,515,590,1
6005,12/9/11,3,0,9,18,0,1,1,1,0.7,0.54,0.194,56,515,571,6
6006,12/9/11,3,0,9,19,0,1,1,1,0.68,0.57,0.1343,63,373,436,0
6007,12/9/11,3,0,9,20,0,1,1,1,0.66,0.65,0,41,258,299,0
6008,12/9/11,3,0,9,21,0,1,1,1,0.64,0.73,0.0896,29,166,195,4
6009,12/9/11,3,0,9,22,0,1,1,1,0.62,0.83,0.1642,16,134,150,0
6010,12/9/11,3,0,9,23,0,1,1,1,0.62,0.83,0.1045,7,62,69,1
6011,13/09/2011,3,0,9,0,0,2,1,1,0.6,0.88,0.1045,7,19,26,0
6012,13/09/2011,3,0,9,1,0,2,1,1,0.58,0.83,0.1045,4,6,10,6
6013,13/09/2011,3,0,9,2,0,2,1,1,0.6,0.78,0,2,0,2,0
6014,13/09/2011,3,0,9,3,0,2,1,1,0.58,0.83,0,2,2,4,4
6015,13/09/2011,3,0,9,4,0,2,1,1,0.56,0.88,0,2,6,8,0
6016,13/09/2011,3,0,9,5,0,2,1,1,0.56,0.88,0,1,19,20,1
6017,13/09/2011,3,0,9,6,0,2,1,1,0.56,0.88,0.1045,6,116,122,4
6018,13/09/2011,3,0,9,7,0,2,1,1,0.58,0.83,0.0896,14,348,362,7
6019,13/09/2011,3,0,9,8,0,2,1,1,0.6,0.81,0.1045,26,399,425,5
6020,13/09/2011,3,0,9,9,0,2,1,1,0.64,0.69,0.0896,35,179,214,1
6021,13/09/2011,3,0,9,10,0,2,1,1,0.68,0.69,0.1343,42,93,135,4
6022,13/09/2011,3,0,9,11,0,2,1,1,0.7,0.61,0.1642,33,120,153,0
6023,13/09/2011,3,0,9,12,0,2,1,1,0.72,0.58,0.2239,43,144,187,7
6024,13/09/2011,3,0,9,13,0,2,1,1,0.74,0.51,0.2836,48,136,184,4
6025,13/09/2011,3,0,9,14,0,2,1,1,0.74,0.51,0.3284,51,139,190,7
6026,13/09/2011,3,0,9,15,0,2,1,1,0.74,0.51,0.2985,35,145,180,3
6027,13/09/2011,3,0,9,16,0,2,1,1,0.74,0.51,0.2239,41,251,292,0
6028,13/09/2011,3,0,9,17,0,2,1,1,0.74,0.51,0.2239,72,507,579,0
6029,13/09/2011,3,0,9,18,0,2,1,1,0.7,0.61,0.1642,67,472,539,4
6030,13/09/2011,3,0,9,19,0,2,1,1,0.68,0.69,0.1642,55,341,396,3
6031,13/09/2011,3,0,9,20,0,2,1,1,0.66,0.74,0.194,31,241,272,6
6032,13/09/2011,3,0,9,21,0,2,1,1,0.64,0.78,0.1642,45,200,245,4
6033,13/09/2011,3,0,9,22,0,2,1,1,0.64,0.78,0.1343,24,120,144,5
6034,13/09/2011,3,0,9,23,0,2,1,1,0.64,0.78,0.1045,15,59,74,2
6035,14/09/2011,3,0,9,0,0,3,1,1,0.62,0.78,0.0896,5,28,33,0
6036,14/09/2011,3,0,9,1,0,3,1,1,0.62,0.78,0.0896,1,7,8,0
6037,14/09/2011,3,0,9,2,0,3,1,1,0.6,0.83,0,1,4,5,0
6038,14/09/2011,3,0,9,3,0,3,1,1,0.6,0.88,0.1343,1,7,8,5
6039,14/09/2011,3,0,9,4,0,3,1,1,0.6,0.83,0.0896,1,8,9,1
6040,14/09/2011,3,0,9,5,0,3,1,1,0.58,0.88,0.1045,1,30,31,5
6041,14/09/2011,3,0,9,6,0,3,1,1,0.58,0.88,0.1045,7,138,145,0
6042,14/09/2011,3,0,9,7,0,3,1,1,0.6,0.83,0.1045,20,350,370,0
6043,14/09/2011,3,0,9,8,0,3,1,1,0.62,0.83,0.1642,33,396,429,4
6044,14/09/2011,3,0,9,9,0,3,1,1,0.64,0.78,0.1642,19,183,202,6
6045,14/09/2011,3,0,9,10,0,3,1,1,0.7,0.7,0.1343,27,115,142,3
6046,14/09/2011,3,0,9,11,0,3,1,1,0.72,0.66,0.1642,43,121,164,3
6047,14/09/2011,3,0,9,12,0,3,1,1,0.74,0.58,0.2239,56,156,212,0
6048,14/09/2011,3,0,9,13,0,3,1,1,0.76,0.55,0.2537,39,139,178,5
6049,14/09/2011,3,0,9,14,0,3,1,1,0.78,0.52,0.2239,19,105,124,5
6050,14/09/2011,3,0,9,15,0,3,1,1,0.78,0.49,0.2537,30,146,176,0
6051,14/09/2011,3,0,9,16,0,3,1,1,0.76,0.52,0.2836,36,241,277,5
6052,14/09/2011,3,0,9,17,0,3,1,1,0.76,0.52,0.2836,87,512,599,0
6053,14/09/2011,3,0,9,18,0,3,1,1,0.72,0.62,0.1642,83,503,586,0
6054,14/09/2011,3,0,9,19,0,3,1,2,0.7,0.7,0.1045,44,337,381,4
6055,14/09/2011,3,0,9,20,0,3,1,2,0.72,0.58,0.4179,40,221,261,0
6056,14/09/2011,3,0,9,21,0,3,1,2,0.66,0.65,0.2239,24,189,213,5
6057,14/09/2011,3,0,9,22,0,3,1,2,0.66,0.65,0.1343,20,140,160,3
6058,14/09/2011,3,0,9,23,0,3,1,2,0.64,0.69,0.1045,10,62,72,5
6059,15/09/2011,3,0,9,0,0,4,1,1,0.64,0.69,0.1343,3,34,37,3
6060,15/09/2011,3,0,9,1,0,4,1,1,0.64,0.69,0.1642,0,20,20,0
6061,15/09/2011,3,0,9,2,0,4,1,1,0.62,0.73,0.1045,0,5,5,0
6062,15/09/2011,3,0,9,3,0,4,1,1,0.62,0.73,0.0896,3,5,8,0
6063,15/09/2011,3,0,9,4,0,4,1,1,0.6,0.78,0.1045,2,5,7,0
6064,15/09/2011,3,0,9,5,0,4,1,1,0.6,0.78,0,1,30,31,1
6065,15/09/2011,3,0,9,6,0,4,1,2,0.6,0.83,0.2537,5,119,124,0
6066,15/09/2011,3,0,9,7,0,4,1,2,0.62,0.78,0.194,17,321,338,4
6067,15/09/2011,3,0,9,8,0,4,1,1,0.64,0.73,0.1343,27,364,391,0
6068,15/09/2011,3,0,9,9,0,4,1,2,0.64,0.73,0.3582,23,186,209,1
6069,15/09/2011,3,0,9,10,0,4,1,2,0.66,0.69,0.2537,25,96,121,0
6070,15/09/2011,3,0,9,11,0,4,1,2,0.68,0.65,0.1343,39,120,159,2
6071,15/09/2011,3,0,9,12,0,4,1,2,0.66,0.69,0.2985,31,148,179,1
6072,15/09/2011,3,0,9,13,0,4,1,2,0.64,0.65,0.2836,38,151,189,1
6073,15/09/2011,3,0,9,14,0,4,1,2,0.64,0.65,0.4179,36,134,170,0
6074,15/09/2011,3,0,9,15,0,4,1,2,0.6,0.69,0.4179,25,110,135,5
6075,15/09/2011,3,0,9,16,0,4,1,2,0.54,0.77,0.4627,29,193,222,0
6076,15/09/2011,3,0,9,17,0,4,1,3,0.48,0.82,0.4627,31,230,261,2
6077,15/09/2011,3,0,9,18,0,4,1,3,0.48,0.67,0.6119,22,222,244,0
6078,15/09/2011,3,0,9,19,0,4,1,1,0.46,0.67,0.4627,20,212,232,3
6079,15/09/2011,3,0,9,20,0,4,1,1,0.46,0.63,0.3284,25,223,248,7
6080,15/09/2011,3,0,9,21,0,4,1,1,0.46,0.63,0.3284,11,134,145,4
6081,15/09/2011,3,0,9,22,0,4,1,1,0.44,0.67,0.2836,7,108,115,6
6082,15/09/2011,3,0,9,23,0,4,1,1,0.44,0.67,0.2239,8,61,69,6
6083,16/09/2011,3,0,9,0,0,5,1,1,0.42,0.71,0.2239,5,43,48,3
6084,16/09/2011,3,0,9,1,0,5,1,1,0.42,0.67,0.194,7,19,26,6
6085,16/09/2011,3,0,9,2,0,5,1,1,0.4,0.71,0.2836,3,7,10,0
6086,16/09/2011,3,0,9,3,0,5,1,1,0.4,0.71,0.2537,2,4,6,3
6087,16/09/2011,3,0,9,4,0,5,1,1,0.4,0.71,0.2836,1,3,4,0
6088,16/09/2011,3,0,9,5,0,5,1,1,0.38,0.76,0.194,2,30,32,0
6089,16/09/2011,3,0,9,6,0,5,1,1,0.38,0.71,0.2239,6,87,93,1
6090,16/09/2011,3,0,9,7,0,5,1,1,0.4,0.71,0.2836,16,283,299,0
6091,16/09/2011,3,0,9,8,0,5,1,1,0.42,0.67,0.2239,23,386,409,4
6092,16/09/2011,3,0,9,9,0,5,1,1,0.46,0.55,0.2537,21,189,210,3
6093,16/09/2011,3,0,9,10,0,5,1,2,0.5,0.51,0.2836,36,104,140,7
6094,16/09/2011,3,0,9,11,0,5,1,2,0.5,0.51,0.1343,40,139,179,6
6095,16/09/2011,3,0,9,12,0,5,1,2,0.52,0.45,0,39,212,251,2
6096,16/09/2011,3,0,9,13,0,5,1,2,0.54,0.42,0,55,168,223,0
6097,16/09/2011,3,0,9,14,0,5,1,2,0.54,0.45,0.1642,49,176,225,0
6098,16/09/2011,3,0,9,15,0,5,1,2,0.54,0.45,0.2239,38,165,203,2
6099,16/09/2011,3,0,9,16,0,5,1,2,0.52,0.48,0.1642,67,291,358,1
6100,16/09/2011,3,0,9,17,0,5,1,2,0.52,0.48,0.1343,86,480,566,3
6101,16/09/2011,3,0,9,18,0,5,1,2,0.52,0.52,0.1642,55,427,482,0
6102,16/09/2011,3,0,9,19,0,5,1,2,0.5,0.55,0.1642,59,256,315,0
6103,16/09/2011,3,0,9,20,0,5,1,2,0.5,0.55,0,41,184,225,2
6104,16/09/2011,3,0,9,21,0,5,1,2,0.5,0.63,0,39,124,163,0
6105,16/09/2011,3,0,9,22,0,5,1,1,0.48,0.67,0.0896,32,135,167,1
6106,16/09/2011,3,0,9,23,0,5,1,1,0.5,0.59,0,20,106,126,7
6107,17/09/2011,3,0,9,0,0,6,0,1,0.46,0.72,0.1642,28,80,108,3
6108,17/09/2011,3,0,9,1,0,6,0,1,0.46,0.72,0.1045,28,52,80,0
6109,17/09/2011,3,0,9,2,0,6,0,1,0.46,0.82,0.0896,18,61,79,3
6110,17/09/2011,3,0,9,3,0,6,0,1,0.46,0.72,0.1343,7,21,28,6
6111,17/09/2011,3,0,9,4,0,6,0,1,0.46,0.72,0.1343,1,4,5,2
6112,17/09/2011,3,0,9,5,0,6,0,1,0.46,0.72,0.1642,2,3,5,0
6113,17/09/2011,3,0,9,6,0,6,0,2,0.46,0.72,0.2239,5,17,22,2
6114,17/09/2011,3,0,9,7,0,6,0,2,0.46,0.77,0.194,4,33,37,6
6115,17/09/2011,3,0,9,8,0,6,0,2,0.46,0.77,0.2537,27,81,108,6
6116,17/09/2011,3,0,9,9,0,6,0,2,0.48,0.67,0.2239,32,145,177,0
6117,17/09/2011,3,0,9,10,0,6,0,2,0.5,0.68,0.2836,72,177,249,1
6118,17/09/2011,3,0,9,11,0,6,0,2,0.52,0.68,0.2239,119,248,367,2
6119,17/09/2011,3,0,9,12,0,6,0,2,0.52,0.67,0.2239,115,257,372,1
6120,17/09/2011,3,0,9,13,0,6,0,2,0.52,0.68,0.194,124,225,349,0
6121,17/09/2011,3,0,9,14,0,6,0,2,0.52,0.72,0.194,123,174,297,2
6122,17/09/2011,3,0,9,15,0,6,0,2,0.52,0.72,0.194,148,206,354,5
6123,17/09/2011,3,0,9,16,0,6,0,1,0.54,0.68,0.2537,116,189,305,2
6124,17/09/2011,3,0,9,17,0,6,0,1,0.52,0.72,0.2239,141,218,359,2
6125,17/09/2011,3,0,9,18,0,6,0,2,0.52,0.72,0.2239,95,234,329,2
6126,17/09/2011,3,0,9,19,0,6,0,1,0.52,0.68,0.1343,70,186,256,6
6127,17/09/2011,3,0,9,20,0,6,0,1,0.52,0.68,0.1343,43,133,176,4
6128,17/09/2011,3,0,9,21,0,6,0,2,0.5,0.72,0.194,49,121,170,5
6129,17/09/2011,3,0,9,22,0,6,0,1,0.5,0.72,0.2239,31,112,143,0
6130,17/09/2011,3,0,9,23,0,6,0,1,0.46,0.82,0.1642,36,100,136,0
6131,18/09/2011,3,0,9,0,0,0,0,1,0.46,0.77,0.2239,24,88,112,4
6132,18/09/2011,3,0,9,1,0,0,0,1,0.46,0.77,0.2239,13,66,79,3
6133,18/09/2011,3,0,9,2,0,0,0,1,0.44,0.82,0.2537,21,68,89,1
6134,18/09/2011,3,0,9,3,0,0,0,1,0.44,0.82,0.194,11,25,36,6
6135,18/09/2011,3,0,9,4,0,0,0,1,0.44,0.77,0.2239,1,0,1,0
6136,18/09/2011,3,0,9,5,0,0,0,1,0.44,0.77,0.2239,1,5,6,4
6137,18/09/2011,3,0,9,6,0,0,0,1,0.44,0.77,0.2537,2,10,12,6
6138,18/09/2011,3,0,9,7,0,0,0,1,0.46,0.72,0.2239,15,29,44,5
6139,18/09/2011,3,0,9,8,0,0,0,1,0.46,0.72,0.2537,16,53,69,0
